timestamp,v1,rs1,v2,rs2,compound
18:04:09.558,2.834,10.61,2.895,11.13,Aldehyde
18:04:10.558,2.851,10.29,2.748,12.31,Aldehyde
18:04:11.558,2.744,11.71,2.835,12.14,Aldehyde
18:04:12.558,2.872,10.75,2.76,12.46,Aldehyde
18:04:13.558,2.894,10.67,2.827,11.78,Aldehyde
18:04:14.558,2.878,10.13,2.75,12.87,Aldehyde
18:04:15.558,2.997,11.31,2.635,11.48,Aldehyde
18:04:16.558,2.762,11.57,2.601,11.36,Aldehyde
18:04:17.558,2.692,10.88,3.015,11.23,Aldehyde
18:04:18.558,2.94,10.66,2.78,11.74,Aldehyde
18:04:19.558,2.962,10.29,2.619,12.59,Aldehyde
18:04:20.558,2.886,11.23,2.873,12.42,Aldehyde
18:04:21.558,2.94,11.07,3.01,11.31,Aldehyde
18:04:22.558,2.86,10.59,2.782,12.4,Aldehyde
18:04:23.558,3.106,10.28,2.748,11.94,Aldehyde
18:04:24.558,2.766,10.84,2.948,12.51,Aldehyde
18:04:25.558,2.693,10.89,2.713,12.56,Aldehyde
18:04:26.558,2.912,10.36,2.888,11.28,Aldehyde
18:04:27.558,2.825,10.85,2.871,11.75,Aldehyde
18:04:28.558,2.974,10.65,2.836,12.04,Aldehyde
18:04:29.558,2.86,11.16,2.894,11.23,Aldehyde
18:04:30.558,2.72,11.17,2.836,11.66,Aldehyde
18:04:31.558,2.906,10.74,2.736,12.17,Aldehyde
18:04:32.558,2.877,11.27,2.823,11.18,Aldehyde
18:04:33.558,2.845,11.25,2.719,12.75,Aldehyde
18:04:34.558,2.973,11.91,2.66,10.37,Aldehyde
18:04:35.558,2.667,10.82,2.751,11.93,Aldehyde
18:04:36.558,3.053,11.61,2.737,11.64,Aldehyde
18:04:37.558,2.762,11.45,2.878,11.55,Aldehyde
18:04:38.558,2.833,10.42,2.801,12.13,Aldehyde
18:04:39.558,2.903,11.37,2.89,11.84,Aldehyde
18:04:40.558,2.829,11.18,2.732,11.39,Aldehyde
18:04:41.558,2.782,11.5,2.73,12.06,Aldehyde
18:04:42.558,2.878,10.54,2.764,12.74,Aldehyde
18:04:43.558,2.885,10.83,2.767,11.83,Aldehyde
18:04:44.558,2.821,11.69,2.832,11.67,Aldehyde
18:04:45.558,2.931,11.08,2.754,12.21,Aldehyde
18:04:46.558,2.872,11.38,2.594,12.38,Aldehyde
18:04:47.558,2.97,12.25,2.777,11.3,Aldehyde
18:04:48.558,2.828,10.84,2.639,11.81,Aldehyde
18:04:49.558,3.025,11.43,2.991,11.76,Aldehyde
18:04:50.558,2.944,10.31,2.907,11.87,Aldehyde
18:04:51.558,2.877,10.9,2.692,11.68,Aldehyde
18:04:52.558,2.957,10.65,2.931,11.21,Aldehyde
18:04:53.558,2.788,10.99,2.831,12.41,Aldehyde
18:04:54.558,2.63,11.17,2.765,11.96,Aldehyde
18:04:55.558,2.984,11.3,2.766,12.14,Aldehyde
18:04:56.558,2.95,11.01,2.755,12.1,Aldehyde
18:04:57.558,3.025,11.04,2.702,12.33,Aldehyde
18:04:58.558,2.831,11.41,2.705,12.35,Aldehyde
18:04:59.558,2.847,10.75,2.71,11.1,Aldehyde
18:05:00.558,2.905,11.01,2.895,12.18,Aldehyde
18:05:01.558,2.742,10.59,2.839,12.29,Aldehyde
18:05:02.558,2.79,10.99,2.702,12.33,Aldehyde
18:05:03.558,2.807,11.34,2.921,12.51,Aldehyde
18:05:04.558,2.889,11.56,2.869,12.7,Aldehyde
18:05:05.558,2.918,10.48,2.644,11.63,Aldehyde
18:05:06.558,3.048,10.9,2.822,12.64,Aldehyde
18:05:07.558,2.962,11.19,2.786,11.55,Aldehyde
18:05:08.558,2.762,11.11,2.685,11.52,Aldehyde
18:05:09.558,3.117,9.85,2.946,12.45,Aldehyde
18:05:10.558,3.043,10.87,2.712,12.13,Aldehyde
18:05:11.558,3.095,10.88,2.881,13.15,Aldehyde
18:05:12.558,2.796,10.52,2.676,12.0,Aldehyde
18:05:13.558,2.986,10.13,2.989,12.34,Aldehyde
18:05:14.558,2.997,10.15,2.82,11.6,Aldehyde
18:05:15.558,2.714,11.51,2.884,11.69,Aldehyde
18:05:16.558,2.977,11.0,2.909,13.18,Aldehyde
18:05:17.558,2.906,10.19,2.709,10.94,Aldehyde
18:05:18.558,2.835,9.98,2.837,12.73,Aldehyde
18:05:19.558,2.923,10.43,2.718,11.63,Aldehyde
18:05:20.558,3.04,10.8,2.891,11.47,Aldehyde
18:05:21.558,2.824,10.8,2.838,11.34,Aldehyde
18:05:22.558,2.898,10.13,2.67,11.83,Aldehyde
18:05:23.558,2.99,11.6,2.811,11.91,Aldehyde
18:05:24.558,2.802,11.9,2.855,11.53,Aldehyde
18:05:25.558,2.819,10.53,2.827,12.4,Aldehyde
18:05:26.558,2.82,11.32,2.759,12.24,Aldehyde
18:05:27.558,2.872,11.24,2.759,11.21,Aldehyde
18:05:28.558,2.942,11.05,2.826,12.24,Aldehyde
18:05:29.558,3.032,11.64,2.814,11.96,Aldehyde
18:05:30.558,2.893,10.99,2.839,11.73,Aldehyde
18:05:31.558,2.948,10.76,2.79,11.44,Aldehyde
18:05:32.558,2.902,11.07,2.748,11.54,Aldehyde
18:05:33.558,2.789,10.52,2.877,12.09,Aldehyde
18:05:34.558,3.013,10.92,2.75,10.7,Aldehyde
18:05:35.558,3.019,10.93,2.578,11.3,Aldehyde
18:05:36.558,3.022,9.8,2.795,11.8,Aldehyde
18:05:37.558,3.058,10.3,2.656,11.15,Aldehyde
